space,location,front,streetWidth,propertyAge,driverRoom,tent,patio,maidRoom,elevator,furnihsed,pool,basement,price
400,شرق الرياض,شرقية,15.0,10,0,0,0,0,0,0,0,0,2300000.0
300,جنوب الرياض,شرقية,18.0,0,0,1,1,0,0,0,0,0,1130000.0
300,شرق الرياض,جنوبية,15.0,0,0,0,1,1,0,0,0,0,1450000.0
256,جنوب الرياض,شرقية,15.0,0,0,1,0,1,0,0,0,0,850000.0
370,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1380000.0
875,شرق الرياض,جنوبية,15.0,35,0,1,1,0,0,0,0,0,1600000.0
270,شرق الرياض,جنوبية شرقية,12.0,0,1,1,1,0,0,0,0,0,1650000.0
360,شرق الرياض,جنوبية,15.0,0,1,0,0,1,1,0,0,0,2200000.0
288,غرب الرياض,شرقية,15.0,0,0,1,1,0,0,0,0,0,1250000.0
200,غرب الرياض,شمالية شرقية,20.0,0,0,1,1,1,0,0,0,1,1050000.0
400,شمال الرياض,شرقية,21.0,0,1,0,1,1,1,0,1,0,5800000.0
300,جنوب الرياض,شرقية,15.0,0,0,1,1,1,0,0,0,0,950000.0
500,شرق الرياض,جنوبية,15.0,13,0,0,1,1,0,0,0,0,2800000.0
252,جنوب الرياض,شمالية,20.0,0,0,1,1,0,0,0,0,0,1070000.0
300,غرب الرياض,شمالية,16.0,0,0,1,1,1,0,0,0,0,1200000.0
690,شمال الرياض,جنوبية شرقية,15.0,5,1,1,1,1,0,1,0,1,8200000.0
362,شمال الرياض,شمالية,15.0,13,1,1,1,1,0,0,0,0,3100000.0
300,غرب الرياض,شمالية,18.0,0,0,1,1,1,0,0,0,0,1200000.0
525,شرق الرياض,جنوبية,15.0,0,0,1,1,1,0,0,0,0,1200000.0
325,جنوب الرياض,شرقية,20.0,0,0,1,1,0,0,0,0,0,1180000.0
1148,شمال الرياض,شمالية غربية,5.0,20,1,0,1,1,0,0,1,0,6000000.0
200,غرب الرياض,جنوبية,20.0,0,0,0,0,0,0,0,0,0,950000.0
277,شرق الرياض,جنوبية,16.0,0,1,0,1,1,1,0,0,0,2300000.0
451,شرق الرياض,غربية,25.0,15,1,0,1,1,0,0,0,0,1850000.0
200,جنوب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1150000.0
400,شمال الرياض,شمالية,19.0,0,1,0,1,1,1,0,0,0,5000000.0
270,غرب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1300000.0
312,شرق الرياض,شمالية,20.0,0,0,0,1,0,0,0,0,0,2000000.0
360,شرق الرياض,غربية,20.0,0,0,1,1,0,1,0,0,0,1800000.0
1380,شمال الرياض,شرقية,15.0,0,1,1,1,1,1,0,1,1,11500000.0
227,غرب الرياض,شمالية غربية,20.0,0,0,0,1,1,1,0,0,0,1450000.0
350,جنوب الرياض,غربية,21.0,0,0,0,1,1,0,0,0,0,1150000.0
292,شرق الرياض,شرقية,5.0,15,0,1,1,0,0,0,0,0,1400000.0
270,شرق الرياض,شرقية,5.0,0,0,1,1,1,0,0,0,0,1650000.0
720,شمال الرياض,جنوبية,15.0,33,0,0,1,1,0,0,0,0,3000000.0
282,جنوب الرياض,جنوبية,20.0,3,1,0,0,1,0,0,0,0,700000.0
260,جنوب الرياض,شمالية,21.0,0,0,1,1,0,0,0,0,0,1000000.0
745,شمال الرياض,شرقية,20.0,0,1,0,1,1,1,0,0,1,6200000.0
500,شمال الرياض,غربية,30.0,0,1,0,1,1,1,0,1,1,6800000.0
250,جنوب الرياض,شرقية,15.0,0,0,1,1,1,0,0,0,0,920000.0
312,شرق الرياض,جنوبية,16.0,0,0,0,1,1,0,0,0,1,1850000.0
230,جنوب الرياض,جنوبية,20.0,0,0,0,1,1,0,0,0,0,850000.0
200,غرب الرياض,شرقية,15.0,0,0,1,1,1,0,0,0,0,1000000.0
400,شرق الرياض,شمالية,15.0,8,1,0,1,1,1,0,0,1,3600000.0
300,جنوب الرياض,شرقية,15.0,0,0,1,1,1,0,0,0,0,960000.0
200,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,900000.0
300,غرب الرياض,شرقية,10.0,0,0,0,1,1,0,0,0,0,1300000.0
215,جنوب الرياض,جنوبية غربية,20.0,0,0,1,1,1,0,0,0,0,900000.0
450,شمال الرياض,شرقية,15.0,0,1,1,1,1,1,0,1,0,2800000.0
375,شمال الرياض,شمالية,20.0,4,1,0,1,1,0,0,0,0,3200000.0
240,شرق الرياض,جنوبية شرقية,15.0,0,0,0,1,1,0,0,0,0,2100000.0
360,غرب الرياض,غربية,15.0,0,0,0,1,1,1,1,1,0,2200000.0
262,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,980000.0
375,شمال الرياض,جنوبية غربية,20.0,0,1,0,1,1,1,0,1,1,5000000.0
300,جنوب الرياض,جنوبية,15.0,0,0,1,1,1,1,0,0,0,1050000.0
550,شمال الرياض,جنوبية,15.0,3,1,0,0,1,1,0,1,1,4600000.0
300,غرب الرياض,شمالية,20.0,0,1,1,1,1,1,0,0,0,2350000.0
300,غرب الرياض,شرقية,15.0,0,0,1,0,1,0,0,0,0,1200000.0
300,جنوب الرياض,جنوبية,15.0,0,0,0,0,0,0,0,0,0,1070000.0
305,شرق الرياض,شمالية,20.0,0,0,0,1,0,0,0,0,0,1500000.0
360,شرق الرياض,شرقية,15.0,0,0,0,1,1,1,0,0,0,2250000.0
350,شمال الرياض,شمالية,20.0,0,1,0,0,1,1,0,0,0,3000000.0
300,جنوب الرياض,شمالية,20.0,0,0,0,0,0,0,0,0,0,1050000.0
200,غرب الرياض,شرقية,20.0,0,0,0,1,0,0,0,0,0,900000.0
736,شمال الرياض,شمالية غربية,20.0,0,1,0,1,1,1,0,1,0,8800000.0
280,جنوب الرياض,شرقية,31.0,0,0,0,0,1,0,0,0,0,900000.0
400,غرب الرياض,شمالية,40.0,0,1,0,1,1,0,0,0,0,800000.0
280,جنوب الرياض,جنوبية,22.0,0,0,0,1,1,0,0,0,0,880000.0
700,شمال الرياض,غربية,30.0,0,1,0,1,1,1,0,1,0,9800000.0
300,غرب الرياض,شرقية,20.0,0,0,1,1,1,0,0,1,0,1180000.0
300,غرب الرياض,شرقية,15.0,0,0,1,1,1,0,1,0,0,1180000.0
250,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,1,0,0,1000000.0
274,شرق الرياض,غربية,15.0,0,0,0,1,0,0,0,0,0,1450000.0
300,جنوب الرياض,شرقية,20.0,0,0,0,1,1,1,0,0,0,1050000.0
300,غرب الرياض,شرقية,15.0,0,0,1,1,0,0,0,0,0,1200000.0
315,شرق الرياض,شرقية,20.0,0,1,1,1,1,0,0,0,0,1950000.0
200,غرب الرياض,شمالية,20.0,0,0,1,0,1,0,0,0,0,940000.0
460,شرق الرياض,شرقية,15.0,0,0,0,1,0,0,0,0,0,1350000.0
300,جنوب الرياض,شمالية,15.0,0,0,0,1,0,0,0,0,0,870000.0
450,غرب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,2100000.0
360,شرق الرياض,جنوبية,15.0,0,1,0,1,1,1,0,0,0,2200000.0
375,غرب الرياض,جنوبية,15.0,9,0,1,1,1,0,1,0,0,1100000.0
300,غرب الرياض,شرقية,15.0,0,0,1,1,1,0,0,0,0,1150000.0
450,غرب الرياض,شرقية,30.0,0,0,1,1,0,1,0,0,0,4500000.0
324,شمال الرياض,شرقية,20.0,0,1,0,1,1,1,0,0,0,3000000.0
375,شمال الرياض,شمالية,20.0,4,1,0,1,1,0,0,0,0,3200000.0
200,غرب الرياض,غربية,15.0,0,0,1,1,1,0,0,0,0,980000.0
300,غرب الرياض,شرقية,20.0,7,0,0,0,0,0,0,0,0,1200000.0
266,شرق الرياض,جنوبية,15.0,9,0,0,1,1,0,0,0,0,2000000.0
225,غرب الرياض,جنوبية شرقية,20.0,0,0,1,1,1,0,0,0,0,1220000.0
750,شرق الرياض,غربية,5.0,35,0,0,0,1,0,0,0,0,2050000.0
312,شمال الرياض,جنوبية,15.0,0,1,0,0,1,1,0,0,0,3000000.0
200,غرب الرياض,شمالية شرقية,21.0,0,0,0,1,1,0,0,0,0,1050000.0
595,شمال الرياض,غربية,30.0,9,0,0,0,0,0,0,0,0,6000000.0
416,شرق الرياض,شرقية,15.0,5,1,0,1,1,0,0,0,0,1800000.0
260,جنوب الرياض,جنوبية,15.0,0,0,1,0,1,0,0,0,0,890000.0
360,شرق الرياض,شرقية,15.0,0,1,0,0,1,0,0,1,0,2200000.0
300,شرق الرياض,شرقية,5.0,0,0,0,0,1,0,0,0,0,1500000.0
300,جنوب الرياض,جنوبية,20.0,0,0,1,1,0,0,0,0,0,1100000.0
300,غرب الرياض,جنوبية,21.0,0,0,0,1,1,0,0,0,0,1100000.0
270,غرب الرياض,شمالية,20.0,0,0,1,1,0,0,0,0,0,1030000.0
514,شرق الرياض,جنوبية,20.0,0,0,0,1,1,1,0,0,0,2700000.0
360,شرق الرياض,شرقية,15.0,0,0,0,0,0,1,0,0,0,3300000.0
250,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1240000.0
360,شرق الرياض,شمالية,15.0,0,0,0,0,0,0,0,0,0,1750000.0
256,شرق الرياض,شمالية,15.0,4,1,1,1,1,0,0,0,0,1200000.0
300,غرب الرياض,شرقية,15.0,0,0,1,1,1,0,0,0,0,1250000.0
360,جنوب الرياض,شرقية,20.0,4,0,1,1,0,0,0,0,0,730000.0
240,شرق الرياض,شمالية,15.0,0,1,1,1,1,1,1,0,0,1900000.0
300,غرب الرياض,غربية,20.0,0,0,1,1,0,0,0,0,0,1250000.0
200,غرب الرياض,شرقية,15.0,0,0,1,0,1,0,0,0,0,1050000.0
250,شرق الرياض,جنوبية غربية,20.0,4,1,0,1,1,0,0,0,0,2200000.0
300,غرب الرياض,شمالية,18.0,0,0,1,1,1,0,0,1,0,1300000.0
375,شرق الرياض,جنوبية,25.0,0,1,0,1,1,1,0,0,0,2300000.0
375,شرق الرياض,شمالية,20.0,0,1,0,1,1,0,0,0,0,2200000.0
300,جنوب الرياض,شرقية,20.0,0,0,0,0,1,0,0,0,0,1100000.0
305,شرق الرياض,شمالية,20.0,0,0,1,1,1,0,1,0,0,1500000.0
300,غرب الرياض,شمالية,15.0,0,0,0,1,1,0,0,0,0,1050000.0
3631,شمال الرياض,جنوبية,20.0,10,0,1,1,1,1,1,1,1,25000000.0
1200,شمال الرياض,جنوبية شرقية,20.0,8,1,0,1,1,1,0,1,1,11000000.0
450,شمال الرياض,شمالية,15.0,0,1,0,1,1,1,0,1,0,5450000.0
375,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,2000000.0
200,غرب الرياض,شمالية,20.0,0,0,0,0,0,0,0,0,0,1300000.0
375,جنوب الرياض,غربية,20.0,0,0,0,1,0,0,0,0,0,750000.0
315,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1230000.0
600,شرق الرياض,شمالية,16.0,0,1,0,0,0,0,0,0,0,20020000.0
540,شمال الرياض,غربية,15.0,0,1,0,1,1,0,0,0,1,5300000.0
200,غرب الرياض,جنوبية,20.0,0,0,1,0,1,0,1,0,0,1045000.0
300,غرب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1350000.0
250,غرب الرياض,شرقية,25.0,0,0,1,1,0,0,0,0,0,1150000.0
240,جنوب الرياض,جنوبية شرقية,20.0,0,0,1,1,1,0,0,0,0,1100000.0
312,غرب الرياض,جنوبية شرقية,15.0,0,0,1,1,1,0,0,0,0,1500000.0
250,جنوب الرياض,شرقية,20.0,0,0,0,1,1,0,0,0,0,930000.0
420,شرق الرياض,غربية,15.0,0,1,0,1,1,1,0,1,0,3400000.0
300,جنوب الرياض,جنوبية,20.0,0,0,0,0,0,0,0,0,0,1100000.0
375,وسط الرياض,غربية,10.0,35,0,0,1,0,0,0,0,0,450000.0
1175,شمال الرياض,شمالية شرقية,20.0,1,1,1,1,1,0,0,0,0,8200000.0
300,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1325000.0
315,جنوب الرياض,شرقية,20.0,0,0,1,1,1,0,0,1,0,1050000.0
300,غرب الرياض,شمالية غربية,20.0,0,0,1,0,1,0,1,0,0,1420000.0
222,شرق الرياض,شرقية,15.0,7,0,0,1,0,0,0,0,0,1850000.0
250,شرق الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1180000.0
312,شرق الرياض,شمالية,15.0,0,1,0,1,1,0,0,0,0,2150000.0
254,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,1,0,0,980000.0
700,شرق الرياض,شمالية غربية,14.0,17,1,1,1,1,0,1,0,0,3500000.0
450,شمال الرياض,شمالية,20.0,0,1,0,0,1,0,0,0,0,3000000.0
375,غرب الرياض,غربية,15.0,0,1,1,1,0,1,0,0,0,1650000.0
300,غرب الرياض,جنوبية,16.0,0,0,0,0,1,0,0,0,0,1700000.0
420,شمال الرياض,شمالية,20.0,0,1,0,0,1,0,0,0,0,3500000.0
400,شمال الرياض,شرقية,25.0,0,1,0,1,1,1,0,0,0,4800000.0
200,غرب الرياض,شمالية غربية,18.0,0,0,0,1,1,0,0,0,0,1000000.0
450,شمال الرياض,جنوبية,20.0,3,1,0,1,0,0,0,0,0,4000000.0
360,غرب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1480000.0
625,شمال الرياض,شمالية غربية,12.0,30,1,0,1,1,0,0,1,1,3000000.0
679,غرب الرياض,جنوبية شرقية,20.0,11,1,1,1,1,0,0,1,0,4000000.0
753,شمال الرياض,جنوبية غربية,20.0,5,0,0,0,1,0,0,0,0,7000000.0
700,شرق الرياض,شمالية شرقية,14.0,17,1,0,0,1,0,0,0,0,3500000.0
240,غرب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1050000.0
324,جنوب الرياض,جنوبية,21.0,0,0,0,0,0,0,0,0,0,1099000.0
375,غرب الرياض,شمالية,15.0,0,1,1,1,1,0,0,0,0,1600000.0
300,شرق الرياض,شمالية,18.0,0,0,1,1,1,1,0,0,0,1600000.0
240,شرق الرياض,شمالية,15.0,0,1,0,1,1,0,0,0,0,1180000.0
312,جنوب الرياض,شرقية,20.0,0,0,1,1,1,1,0,0,0,1400000.0
1000,شرق الرياض,غربية,20.0,15,1,0,1,1,0,0,0,0,6550000.0
240,شرق الرياض,شمالية,15.0,0,0,0,1,1,0,0,0,0,1150000.0
330,جنوب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1180000.0
312,شمال الرياض,جنوبية,14.0,0,1,0,0,1,0,0,1,0,3300000.0
427,شمال الرياض,شرقية,16.0,0,1,0,0,1,1,0,1,1,6000000.0
360,شرق الرياض,جنوبية,15.0,0,1,0,0,1,1,0,0,0,2200000.0
375,غرب الرياض,غربية,17.0,0,0,1,1,0,0,0,0,0,970000.0
262,شمال الرياض,شمالية,15.0,0,0,0,1,1,1,0,1,0,2850000.0
375,غرب الرياض,شرقية,20.0,0,0,1,1,0,0,1,0,0,1400000.0
360,شرق الرياض,شمالية,20.0,0,0,0,0,0,0,0,0,0,2900000.0
552,شمال الرياض,جنوبية غربية,20.0,1,1,0,1,1,1,1,1,0,5000000.0
312,شرق الرياض,شرقية,20.0,0,0,1,1,0,0,0,0,0,1450000.0
300,شرق الرياض,جنوبية,20.0,0,1,1,1,1,0,0,0,0,1500000.0
230,شرق الرياض,شمالية,15.0,0,0,0,0,1,1,0,0,0,1750000.0
278,شرق الرياض,شمالية غربية,18.0,0,0,0,1,1,1,0,0,0,2050000.0
375,غرب الرياض,شمالية,20.0,0,0,0,1,1,0,0,0,0,1400000.0
300,غرب الرياض,شرقية,16.0,0,0,1,1,1,0,0,0,0,1220000.0
200,غرب الرياض,غربية,20.0,0,1,1,1,1,0,0,0,0,900000.0
375,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1300000.0
250,شمال الرياض,جنوبية,15.0,0,0,0,1,1,0,0,0,0,1200000.0
264,شرق الرياض,شرقية,18.0,0,0,0,0,1,0,0,0,0,1650000.0
200,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1070000.0
270,غرب الرياض,شمالية,20.0,0,0,0,1,1,0,0,0,0,1040000.0
275,جنوب الرياض,غربية,15.0,0,0,1,1,1,0,0,0,0,900000.0
375,شرق الرياض,غربية,16.0,0,1,1,1,1,0,0,0,0,2200000.0
500,شمال الرياض,شرقية,15.0,0,1,0,1,1,1,0,1,0,4500000.0
620,شرق الرياض,جنوبية غربية,20.0,0,0,0,1,0,0,0,0,0,2300000.0
300,شرق الرياض,جنوبية,15.0,0,0,0,1,1,0,0,0,0,1350000.0
224,شرق الرياض,شرقية,15.0,2,0,0,1,0,0,0,0,0,1050000.0
435,شرق الرياض,جنوبية,15.0,9,1,0,0,1,0,0,0,0,2900000.0
450,غرب الرياض,شرقية,24.0,0,0,1,1,1,0,0,0,0,2100000.0
225,جنوب الرياض,شرقية,14.0,0,0,1,1,0,0,0,0,0,900000.0
200,غرب الرياض,شرقية,20.0,0,0,0,0,0,0,0,0,0,900000.0
450,غرب الرياض,جنوبية,23.0,0,1,1,1,1,0,0,0,0,2200000.0
270,غرب الرياض,شمالية شرقية,20.0,0,0,1,1,1,0,0,0,0,1340000.0
315,شرق الرياض,شمالية,15.0,2,0,1,1,1,0,0,0,0,1180000.0
210,غرب الرياض,شمالية شرقية,15.0,0,0,1,1,1,0,0,0,0,1100000.0
300,شرق الرياض,غربية,15.0,0,0,0,0,0,0,0,0,0,1650000.0
300,شرق الرياض,غربية,18.0,0,0,0,1,1,0,0,0,0,1550000.0
262,شمال الرياض,جنوبية غربية,20.0,0,1,0,1,1,0,0,0,0,3100000.0
450,غرب الرياض,غربية,21.0,9,1,1,1,1,0,0,0,1,1300000.0
375,شرق الرياض,جنوبية,10.0,31,0,0,1,0,0,0,0,0,850000.0
228,غرب الرياض,شرقية,21.0,0,0,1,1,1,0,0,0,0,1089000.0
429,شمال الرياض,شمالية,15.0,0,1,0,1,1,1,0,0,0,4700000.0
600,شرق الرياض,جنوبية,20.0,8,1,1,1,1,0,1,0,0,4000000.0
288,شرق الرياض,شمالية,18.0,0,1,0,1,1,1,0,0,0,2300000.0
504,شمال الرياض,شمالية,18.0,0,1,0,1,1,1,0,1,0,6300000.0
300,جنوب الرياض,شرقية,15.0,0,0,0,1,0,0,0,0,0,1000100.0
382,جنوب الرياض,شرقية,15.0,0,0,0,0,0,0,0,0,0,1250000.0
500,شمال الرياض,جنوبية,15.0,0,1,0,1,1,1,0,1,0,4900000.0
9178,غرب الرياض,ثلاث شوارع,20.0,0,1,0,1,0,0,0,0,0,21109400.0
312,غرب الرياض,شرقية,20.0,0,1,1,1,1,0,0,0,0,1450000.0
300,شرق الرياض,شمالية,15.0,0,0,0,1,0,0,0,0,0,1450000.0
375,شرق الرياض,شرقية,15.0,0,0,0,0,1,0,0,0,0,2400000.0
450,شمال الرياض,شمالية,15.0,0,1,0,0,1,0,0,1,0,5300000.0
390,جنوب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1250000.0
300,شمال الرياض,جنوبية,15.0,0,1,0,1,1,1,0,0,0,3200000.0
370,جنوب الرياض,شمالية,20.0,0,0,1,0,1,0,0,0,0,1280000.0
216,شرق الرياض,شرقية,20.0,0,1,0,1,1,1,0,0,0,1900000.0
333,شمال الرياض,جنوبية,15.0,15,1,0,1,1,0,0,0,0,2000000.0
320,جنوب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1200000.0
370,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1380000.0
300,شرق الرياض,جنوبية,20.0,0,1,0,1,1,0,0,0,0,1450000.0
250,جنوب الرياض,غربية,20.0,0,0,1,1,0,0,0,0,0,580000.0
275,شرق الرياض,جنوبية,30.0,15,1,0,0,1,0,0,0,0,1400000.0
264,شمال الرياض,شرقية,15.0,0,0,0,1,1,1,0,0,0,2800000.0
300,شرق الرياض,جنوبية,18.0,0,0,1,0,1,0,0,0,0,1350000.0
258,شمال الرياض,جنوبية,20.0,0,1,1,1,1,1,0,0,0,2800000.0
250,شمال الرياض,شمالية,5.0,0,1,0,1,1,0,0,0,0,2000000.0
255,غرب الرياض,جنوبية غربية,20.0,0,0,1,1,1,0,0,0,0,1249000.0
800,شمال الرياض,جنوبية,20.0,0,1,1,1,1,1,0,1,0,9500000.0
378,غرب الرياض,جنوبية,15.0,0,0,1,1,1,0,0,0,0,1600000.0
340,شرق الرياض,شرقية,18.0,0,1,0,1,1,0,0,0,0,1450000.0
435,شمال الرياض,شمالية,15.0,0,1,0,1,1,1,0,0,0,4500000.0
676,شرق الرياض,جنوبية,15.0,12,0,1,1,0,0,0,0,0,2800000.0
223,جنوب الرياض,غربية,15.0,0,0,1,1,1,0,0,0,0,820000.0
258,جنوب الرياض,شمالية شرقية,19.0,0,0,1,1,0,0,0,0,0,970000.0
250,غرب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1130000.0
400,غرب الرياض,غربية,15.0,0,1,0,0,1,0,0,0,0,800000.0
288,شرق الرياض,غربية,20.0,0,1,0,1,1,1,0,0,0,2900000.0
220,جنوب الرياض,شمالية,24.0,0,0,1,1,1,0,0,0,0,820000.0
300,جنوب الرياض,شرقية,18.0,0,1,1,1,1,0,0,0,0,980000.0
349,جنوب الرياض,غربية,20.0,0,0,0,1,1,0,0,0,0,970000.0
300,غرب الرياض,شمالية شرقية,20.0,0,1,1,1,1,0,0,0,0,1100000.0
312,غرب الرياض,غربية,20.0,0,0,0,1,0,0,0,0,0,1500000.0
2500,غرب الرياض,شرقية,20.0,0,1,1,1,1,1,1,1,1,8000000.0
200,غرب الرياض,جنوبية,19.0,0,0,1,1,1,0,0,0,0,1000000.0
200,غرب الرياض,جنوبية,20.0,0,0,0,0,0,0,0,0,0,920000.0
242,جنوب الرياض,غربية,20.0,0,0,1,0,0,0,0,0,0,980000.0
615,شمال الرياض,جنوبية غربية,28.0,0,1,1,1,1,0,0,0,0,8850000.0
500,شرق الرياض,شمالية,20.0,2,1,0,1,1,0,0,1,0,3300000.0
312,شرق الرياض,جنوبية شرقية,18.0,0,0,0,1,1,0,0,0,0,1600000.0
360,جنوب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1180000.0
375,شرق الرياض,جنوبية,15.0,6,1,1,1,1,0,0,0,0,1800000.0
750,شمال الرياض,غربية,20.0,15,1,1,1,1,0,1,0,0,5000000.0
285,جنوب الرياض,جنوبية شرقية,15.0,0,0,0,1,1,0,0,0,0,840000.0
346,شرق الرياض,غربية,18.0,0,0,1,1,1,0,0,0,0,1700000.0
375,شرق الرياض,غربية,15.0,0,1,0,0,1,0,0,0,0,2000000.0
350,شرق الرياض,جنوبية غربية,20.0,0,0,1,1,1,0,0,0,0,2000000.0
3000,شمال الرياض,أربع شوارع,15.0,17,1,1,1,1,1,0,1,1,17000000.0
450,شمال الرياض,غربية,20.0,0,0,0,1,0,1,0,1,0,3700000.0
300,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,1,0,1400000.0
255,غرب الرياض,شرقية,20.0,0,1,0,1,1,0,0,0,0,1250000.0
300,غرب الرياض,غربية,15.0,0,0,1,1,0,0,0,0,0,1150000.0
625,شرق الرياض,جنوبية شرقية,16.0,29,1,0,0,1,0,0,0,0,2900000.0
225,جنوب الرياض,شرقية,22.0,0,0,1,1,1,0,0,0,1,900000.0
564,شرق الرياض,شمالية,20.0,0,1,0,1,1,1,0,0,0,2400000.0
750,شرق الرياض,شمالية,15.0,30,1,1,1,1,0,0,0,0,1880000.0
300,غرب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1300000.0
438,شرق الرياض,غربية,15.0,0,0,1,1,1,0,0,0,0,1800000.0
300,شمال الرياض,شرقية,20.0,0,1,0,1,1,1,0,0,0,3400000.0
360,شمال الرياض,غربية,15.0,5,1,0,0,1,0,0,0,0,3000000.0
480,غرب الرياض,شمالية,25.0,7,0,1,1,1,0,1,0,0,1300000.0
360,جنوب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,10300000.0
264,شمال الرياض,شرقية,16.0,0,1,0,0,1,1,0,0,0,2800000.0
408,وسط الرياض,غربية,10.0,0,1,1,1,1,0,0,0,0,1150000.0
264,شمال الرياض,شرقية,15.0,0,0,0,0,1,0,0,0,0,2800000.0
500,شرق الرياض,شرقية,12.0,10,1,0,0,0,0,0,0,0,3000000.0
200,شمال الرياض,شمالية,20.0,0,1,0,1,1,1,1,0,0,2500000.0
360,جنوب الرياض,شرقية,15.0,0,0,0,0,1,0,0,0,0,1160000.0
234,شرق الرياض,شمالية شرقية,20.0,0,1,0,1,1,0,0,0,0,2100000.0
375,شرق الرياض,جنوبية,20.0,0,0,1,1,1,1,0,0,0,2270000.0
240,شمال الرياض,شمالية,18.0,0,0,0,1,1,1,0,1,0,2500000.0
255,غرب الرياض,شرقية,20.0,0,0,1,1,0,0,0,0,0,1270000.0
312,شمال الرياض,شمالية,15.0,0,1,1,1,1,1,0,1,0,3300000.0
312,شرق الرياض,شرقية,18.0,0,0,0,0,0,1,0,0,0,1400000.0
390,غرب الرياض,شرقية,18.0,0,0,1,1,0,0,0,0,0,1650000.0
216,شمال الرياض,شرقية,20.0,0,0,0,0,1,1,1,0,0,2300000.0
403,شرق الرياض,جنوبية غربية,20.0,1,0,0,1,1,0,1,0,0,1800000.0
200,غرب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,930000.0
312,شرق الرياض,جنوبية,15.0,0,0,1,1,1,0,0,0,0,1850000.0
300,جنوب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,970000.0
312,شرق الرياض,جنوبية,18.0,0,0,0,1,1,0,0,1,0,2300000.0
504,شمال الرياض,شمالية,18.0,0,1,0,1,1,1,0,1,0,6000000.0
300,غرب الرياض,جنوبية,21.0,0,0,0,1,1,0,0,0,0,1150000.0
380,غرب الرياض,شرقية,17.0,7,0,1,1,1,0,0,0,0,1150000.0
375,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1400000.0
300,غرب الرياض,شمالية,15.0,0,0,0,1,1,0,0,0,0,1200000.0
250,شرق الرياض,شرقية,15.0,0,0,0,1,1,0,0,0,0,1150000.0
250,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1300000.0
300,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1060000.0
337,شرق الرياض,شمالية غربية,25.0,10,1,1,1,1,0,0,0,0,1900000.0
312,غرب الرياض,شمالية,20.0,1,0,1,1,0,0,0,0,0,1500000.0
375,غرب الرياض,شرقية,20.0,0,1,1,1,1,1,0,0,0,3000000.0
300,غرب الرياض,شرقية,15.0,0,0,1,1,1,0,0,0,0,1130000.0
360,جنوب الرياض,شمالية,20.0,0,0,0,0,0,0,0,0,0,1300000.0
400,غرب الرياض,شمالية,15.0,7,0,1,1,0,0,0,0,0,1800000.0
250,جنوب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,920000.0
